    2458571.643650540616         2458571.643650540616      48246.000      59918.102        209.600        229.000     191436.297     180593.594        403.800        391.100
    2458571.643720298540         2458571.643720298540      48425.199      60067.398        209.500        229.300     190574.703     179698.000        403.200        390.000
    2458571.643790056463         2458571.643790056463      48331.398      59748.699        209.500        228.500     191079.797     180413.000        403.500        390.900
    2458571.643859814387         2458571.643859814387      47921.898      59980.801        208.900        229.000     190892.594     180336.906        403.300        390.800
    2458571.643929572776         2458571.643929572776      48089.602      60068.602        209.000        229.500     191337.797     180380.000        403.700        390.800
    2458571.643999330699         2458571.643999330699      47969.801      59723.102        209.100        228.700     191022.094     180071.406        403.500        390.500
    2458571.644069088623         2458571.644069088623      47953.301      60224.500        209.400        229.800     191537.297     180574.703        404.200        390.900
    2458571.644138847012         2458571.644138847012      48579.000      60016.699        210.200        229.300     191217.906     181437.297        403.700        392.100
    2458571.644208604936         2458571.644208604936      48413.898      60374.398        209.700        230.100     191604.797     180637.500        404.000        391.300
    2458571.644278362859         2458571.644278362859      48164.699      60449.199        209.300        230.300     192722.297     181361.094        405.400        391.900
    2458571.644348120783         2458571.644348120783      48801.500      60523.301        210.400        230.200     193252.703     181923.500        405.700        392.500
    2458571.644417879172         2458571.644417879172      48305.500      60242.801        210.100        229.700     192180.797     181334.094        404.700        391.900
    2458571.644487637095         2458571.644487637095      48358.500      60141.602        209.600        229.600     192324.406     181206.297        405.100        391.800
    2458571.644557395019         2458571.644557395019      48491.000      60634.000        209.700        230.200     192337.203     180729.406        405.000        391.200
    2458571.644627153408         2458571.644627153408      48396.898      60557.301        209.200        230.400     192537.594     180801.203        405.200        391.500
    2458571.644696911331         2458571.644696911331      48535.199      60422.898        209.900        230.000     191773.000     181453.000        404.400        392.000
    2458571.644766669255         2458571.644766669255      48375.699      60144.602        209.700        229.600     192457.094     181136.797        405.000        391.600
    2458571.644836427178         2458571.644836427178      48574.801      60473.199        209.600        230.200     191982.000     181466.906        404.600        392.000
    2458571.644906185567         2458571.644906185567      48624.898      60689.199        210.100        230.700     192273.703     181056.406        404.900        391.800
    2458571.644975943491         2458571.644975943491      48934.301      60750.801        210.700        230.600     192231.500     180845.406        404.900        391.400
    2458571.645045701414         2458571.645045701414      48524.000      60490.199        209.700        230.100     192943.797     181726.406        405.600        392.400
    2458571.645115459803         2458571.645115459803      48554.602      60392.699        210.000        230.300     192416.406     180970.594        405.100        391.500
    2458571.645185217727         2458571.645185217727      48604.699      60160.699        209.900        229.600     191892.906     180483.406        404.700        391.000
    2458571.645254975650         2458571.645254975650      48568.801      60444.699        210.000        230.000     191727.406     180708.594        404.300        391.100
    2458571.645324733574         2458571.645324733574      48415.500      60178.898        210.000        229.400     190303.203     179733.797        402.800        390.100
    2458571.645394491963         2458571.645394491963      48360.500      60898.398        209.600        231.100     191606.500     179810.797        404.100        390.100
    2458571.645464249887         2458571.645464249887      48234.000      60112.801        209.400        229.600     190396.406     179878.094        402.900        390.300
    2458571.645534007810         2458571.645534007810      48362.199      60305.699        209.500        229.700     191193.406     180191.094        403.800        390.600
    2458571.645603766199         2458571.645603766199      48049.801      60048.602        209.200        229.300     191435.094     180609.500        404.100        391.200
    2458571.645673524123         2458571.645673524123      48172.301      59877.102        209.400        228.900     191129.703     180453.203        403.700        390.900
    2458571.645743282046         2458571.645743282046      47960.398      59876.801        209.100        229.000     190754.297     178689.406        403.100        389.000
    2458571.645813039970         2458571.645813039970      48295.102      60091.500        209.500        229.400     191108.906     179098.797        403.600        389.400
    2458571.645882798359         2458571.645882798359      48082.199      59835.500        209.400        228.800     190733.406     179805.297        403.300        390.300
    2458571.645952556282         2458571.645952556282      48441.102      60176.898        209.800        229.600     190949.094     180185.000        403.600        390.600
    2458571.646022314206         2458571.646022314206      48308.102      60520.500        209.800        230.300     192353.906     179815.594        404.900        390.100
    2458571.646092072595         2458571.646092072595      48419.301      60318.398        209.700        229.600     191318.094     179989.406        404.000        390.400
    2458571.646161830518         2458571.646161830518      48080.699      59864.801        209.000        229.200     191528.297     179315.094        404.100        389.700
    2458571.646231588442         2458571.646231588442      48160.102      60336.699        209.000        229.700     191652.906     180517.094        404.200        390.900
    2458571.646301346365         2458571.646301346365      47955.102      59936.801        209.100        229.300     191495.094     180748.203        404.100        391.200
    2458571.646371104755         2458571.646371104755      48555.301      59849.398        210.000        228.800     191392.406     181813.500        404.000        392.500
    2458571.646440862678         2458571.646440862678      48086.898      60311.801        209.500        230.000     191637.094     180268.203        404.300        390.600
    2458571.646510620601         2458571.646510620601      48272.398      60177.301        209.400        229.600     191986.000     180417.703        404.500        390.800
    2458571.646580378991         2458571.646580378991      48150.602      60037.301        208.900        229.300     191881.203     180096.594        404.200        390.500
    2458571.646650136914         2458571.646650136914      48133.898      60343.301        209.400        229.800     192381.797     180436.000        404.900        390.700
    2458571.646719894838         2458571.646719894838      48283.199      60202.898        209.200        229.700     191909.297     180768.906        404.600        391.100
    2458571.646789652761         2458571.646789652761      48042.398      59593.602        208.600        228.500     190711.594     180150.203        403.000        390.500
    2458571.646859411150         2458571.646859411150      48264.898      59815.398        209.100        229.000     191553.906     179607.594        404.100        390.000
    2458571.646929169074         2458571.646929169074      48096.301      59839.699        209.000        229.000     191124.703     180359.406        403.700        390.800
    2458571.646998926997         2458571.646998926997      48184.500      60334.199        209.000        230.000     190584.797     180138.797        403.100        390.500
    2458571.647068684921         2458571.647068684921      48016.500      60159.000        208.800        229.600     191136.406     180824.000        403.500        391.200
    2458571.647138443310         2458571.647138443310      48534.199      59906.898        210.300        228.900     191245.094     180804.797        403.700        391.300
    2458571.647208201233         2458571.647208201233      48078.102      59953.801        209.000        229.100     191925.906     180792.406        404.600        391.400
    2458571.647277959157         2458571.647277959157      48634.602      60004.699        210.300        229.200     191603.703     181091.594        404.000        391.400
    2458571.647347717546         2458571.647347717546      48175.898      60204.898        209.400        229.600     190974.094     180717.594        403.400        391.300
    2458571.647417475469         2458571.647417475469      48111.000      60075.602        208.700        229.400     190968.297     180019.000        403.400        390.500
    2458571.647487233393         2458571.647487233393      48098.500      60213.102        209.100        229.600     190752.500     180634.906        403.200        391.100
    2458571.647556991316         2458571.647556991316      48297.898      59943.398        209.700        229.000     191596.203     180269.406        404.100        390.800
    2458571.647626749706         2458571.647626749706      48523.801      60081.000        210.200        229.400     191275.797     180858.594        403.800        391.300
    2458571.647696507629         2458571.647696507629      48550.699      59978.301        209.800        229.200     191753.406     181389.906        404.400        392.000
    2458571.647766265552         2458571.647766265552      48586.000      60856.102        210.400        230.800     192385.297     181811.797        405.000        392.300
    2458571.647836023942         2458571.647836023942      48364.602      60799.301        209.900        230.700     192090.297     180584.594        404.700        391.300
    2458571.647905781865         2458571.647905781865      48499.801      59897.898        210.200        229.100     191707.203     180672.406        404.300        391.200
    2458571.647975539789         2458571.647975539789      47933.199      59866.398        208.400        228.900     190695.906     179031.000        403.300        389.200
    2458571.648045297712         2458571.648045297712      48433.199      60346.301        209.800        229.900     191051.500     179836.000        403.500        390.200
    2458571.648115056101         2458571.648115056101      48540.500      60057.199        209.800        229.100     190292.094     180730.203        402.800        391.200
    2458571.648184814025         2458571.648184814025      48212.398      60167.199        209.000        229.700     191288.297     180653.297        403.700        391.100
    2458571.648254571948         2458571.648254571948      48147.199      59888.398        209.300        229.000     191063.203     180024.797        403.600        390.400
    2458571.648324330337         2458571.648324330337      48257.699      60070.301        209.700        229.300     190838.094     179885.703        403.300        390.200
    2458571.648394088261         2458571.648394088261      48354.102      59936.398        209.400        228.800     191105.094     179014.203        403.700        389.400
    2458571.648463846184         2458571.648463846184      48216.199      59992.000        209.500        229.100     191523.094     180294.594        404.200        390.800
    2458571.648533604108         2458571.648533604108      48361.000      60239.500        209.900        229.700     191497.406     179898.500        404.000        390.200
    2458571.648603362497         2458571.648603362497      48191.898      59945.301        209.600        229.100     192854.000     180889.594        405.300        391.300
    2458571.648673120420         2458571.648673120420      48221.898      59606.801        209.400        228.400     191906.500     179569.500        404.500        389.900
    2458571.648742878344         2458571.648742878344      48196.898      59871.801        209.000        228.900     190737.797     180535.000        403.300        390.900
    2458571.648812636267         2458571.648812636267      48291.602      60565.000        209.900        230.100     191677.797     181183.406        404.300        391.700
    2458571.648882394657         2458571.648882394657      48000.301      60077.398        208.700        229.700     191678.406     180788.906        403.900        391.300
    2458571.648952152580         2458571.648952152580      48224.102      60254.500        209.400        229.500     192132.203     181046.000        404.900        391.500
    2458571.649021910504         2458571.649021910504      48017.801      60088.199        209.100        229.300     192821.000     180556.406        405.500        391.100
    2458571.649091668893         2458571.649091668893      48305.000      60101.000        209.500        229.400     191842.594     180836.094        404.200        391.400
    2458571.649161426816         2458571.649161426816      48049.000      59520.699        209.000        228.200     191500.906     180459.297        404.200        391.000
    2458571.649231184740         2458571.649231184740      47932.898      59793.000        208.800        228.800     191776.703     181356.203        404.300        391.800
    2458571.649300942663         2458571.649300942663      47799.898      59742.301        208.300        228.900     191913.906     180093.406        404.500        390.600
    2458571.649370701052         2458571.649370701052      47963.602      59686.801        208.600        228.900     191527.297     180143.297        403.900        390.600
    2458571.649440458976         2458571.649440458976      48199.602      59963.000        209.100        229.000     191243.406     180009.703        403.600        390.400
    2458571.649510216899         2458571.649510216899      47939.301      59260.398        208.500        227.800     190468.203     179188.297        402.900        389.500
    2458571.649579975288         2458571.649579975288      48127.000      59730.301        209.200        228.700     190738.406     179550.406        403.100        389.700
    2458571.649649733212         2458571.649649733212      47725.801      59901.102        208.200        229.100     190816.000     180103.000        403.300        390.600
    2458571.649719491135         2458571.649719491135      48039.398      59614.898        209.300        228.500     190557.703     179414.203        402.800        389.800
    2458571.649789249059         2458571.649789249059      48384.699      59716.301        209.700        228.400     191143.094     179555.094        403.900        390.100
    2458571.649859007448         2458571.649859007448      47928.699      60137.500        208.800        229.400     191151.703     179428.297        403.700        389.800
    2458571.649928765371         2458571.649928765371      47766.602      59957.102        208.300        229.400     190358.797     179672.000        402.800        390.100
    2458571.649998523295         2458571.649998523295      48142.500      59841.398        208.900        228.900     190224.000     179890.203        402.600        390.300
    2458571.650068281218         2458571.650068281218      47973.398      60037.500        208.700        229.500     190883.094     179523.203        403.300        389.800
    2458571.650138039608         2458571.650138039608      47992.000      59525.500        208.800        228.300     191131.500     180151.594        403.600        390.400
    2458571.650207797531         2458571.650207797531      47983.398      59518.500        208.700        228.200     190767.703     180346.797        403.200        391.000
    2458571.650277555455         2458571.650277555455      47860.199      59726.602        208.300        228.800     191119.594     179444.500        403.500        389.700
    2458571.650347313844         2458571.650347313844      47726.301      58896.699        208.200        227.000     188707.797     178495.297        400.800        388.700
    2458571.650417071767         2458571.650417071767      47703.500      59806.602        208.200        228.900     191110.297     179407.906        403.900        389.700
    2458571.650486829691         2458571.650486829691      47827.898      59682.602        208.300        228.600     191579.297     180407.797        404.000        390.900
    2458571.650556587614         2458571.650556587614      48275.398      59568.199        209.600        228.400     191159.297     179840.906        403.700        390.100
    2458571.650626346003         2458571.650626346003      48097.301      59430.898        209.100        228.100     190716.203     179670.594        403.100        390.000
    2458571.650696103927         2458571.650696103927      47877.699      59376.000        208.400        227.900     190908.406     179059.500        403.400        389.300
    2458571.650765861850         2458571.650765861850      47840.898      59844.898        208.300        229.000     190499.203     179692.906        402.800        389.900
    2458571.650835620239         2458571.650835620239      48069.699      59965.102        209.200        229.300     190366.094     180222.297        403.000        390.500
    2458571.650905378163         2458571.650905378163      47618.102      59593.500        208.000        228.500     190927.406     180179.406        403.300        390.600
    2458571.650975136086         2458571.650975136086      47952.199      59758.801        208.300        228.800     191127.500     180342.594        403.400        390.700
    2458571.651044894010         2458571.651044894010      48052.301      59808.102        209.100        229.200     190665.203     180210.594        403.100        390.700
    2458571.651114652399         2458571.651114652399      48049.500      59439.801        208.900        227.900     190551.703     179329.703        402.800        389.600
    2458571.651184410322         2458571.651184410322      47837.801      59540.699        208.500        228.300     189477.906     178153.703        401.700        388.300
    2458571.651254168246         2458571.651254168246      47888.602      59974.602        208.800        229.300     191456.297     180167.500        404.000        390.600
    2458571.651323926169         2458571.651323926169      48217.801      59982.699        209.400        229.200     190433.797     179491.594        402.800        389.800
    2458571.651393684559         2458571.651393684559      47912.301      59883.898        208.900        228.900     190751.500     179005.500        403.300        389.300
    2458571.651463442482         2458571.651463442482      48231.102      59668.301        208.800        228.400     190104.703     179148.000        402.500        389.400
    2458571.651533200406         2458571.651533200406      48311.500      60115.898        209.400        229.600     190617.094     179982.297        403.000        390.400
    2458571.651602958795         2458571.651602958795      48887.898      60166.602        210.900        229.400     191954.703     180116.094        404.500        390.400
    2458571.651672716718         2458571.651672716718      48654.102      60450.500        210.100        230.200     190976.406     179755.500        403.600        390.200
    2458571.651742474642         2458571.651742474642      48805.500      60678.801        210.600        230.600     192440.906     181325.797        404.900        391.700
    2458571.651812232565         2458571.651812232565      48782.500      61158.199        210.600        231.300     192108.906     180809.703        404.700        391.400
    2458571.651881990954         2458571.651881990954      49063.699      61236.500        211.300        231.500     192123.797     181843.297        404.600        392.500
    2458571.651951748878         2458571.651951748878      48857.301      60605.000        210.400        230.400     191506.906     180691.000        404.000        391.200
    2458571.652021506801         2458571.652021506801      48720.801      60476.602        210.600        230.300     192581.406     180553.594        405.100        391.100
    2458571.652091264725         2458571.652091264725      49311.500      61213.301        211.700        231.700     191739.500     180725.000        404.400        391.200
    2458571.652161023114         2458571.652161023114      48864.699      60666.199        210.700        230.500     191981.703     180890.500        404.500        391.500
    2458571.652230781037         2458571.652230781037      48763.500      60505.500        210.200        230.500     192337.500     181147.703        405.000        391.800
    2458571.652300538961         2458571.652300538961      48900.801      61273.801        210.600        231.600     191266.406     180926.906        403.900        391.300
    2458571.652370297350         2458571.652370297350      49056.602      60530.602        210.800        230.000     191475.297     181229.000        403.900        391.700
    2458571.652440055273         2458571.652440055273      48316.102      60280.000        209.500        229.800     189918.000     179054.594        402.400        389.300
    2458571.652509813197         2458571.652509813197      48410.199      60947.602        209.600        231.000     191368.406     180317.297        403.800        390.800
    2458571.652579571120         2458571.652579571120      48421.699      60438.801        209.300        229.800     190958.094     180104.906        403.400        390.400
    2458571.652649329510         2458571.652649329510      48903.301      60625.898        210.300        230.300     193061.594     181145.703        405.700        391.700
    2458571.652719087433         2458571.652719087433      48504.801      60655.500        209.600        230.400     191915.703     179937.297        404.500        390.400
    2458571.652788845357         2458571.652788845357      49153.699      60674.102        210.900        230.400     191670.594     180605.906        404.300        391.200
    2458571.652858603280         2458571.652858603280      49166.301      61329.602        211.000        231.600     192273.797     180247.906        405.100        390.800
    2458571.652928361669         2458571.652928361669      48610.102      60747.102        209.900        230.500     190342.797     179993.000        402.800        390.300
    2458571.652998119593         2458571.652998119593      48234.199      59449.000        209.400        228.100     188989.906     177914.406        401.200        388.100
    2458571.653067877516         2458571.653067877516      48890.398      60111.699        210.600        229.400     190731.000     179761.500        403.200        390.200
    2458571.653137635905         2458571.653137635905      48939.898      60583.699        210.500        230.400     191427.797     180720.703        403.700        391.300
    2458571.653207393829         2458571.653207393829      48476.301      60452.000        209.500        230.000     192338.297     180157.797        405.000        390.600
    2458571.653277151752         2458571.653277151752      48787.199      60451.801        210.600        230.300     190888.297     179595.000        403.200        389.900
    2458571.653346909676         2458571.653346909676      49098.801      60766.398        210.900        230.900     191908.797     180785.594        404.500        391.400
    2458571.653416668065         2458571.653416668065      48473.699      60589.398        209.800        230.500     192997.406     180557.797        405.500        391.100
    2458571.653486425988         2458571.653486425988      49084.699      60674.898        211.200        230.500     192031.406     180469.203        404.600        390.900
    2458571.653556183912         2458571.653556183912      49050.801      60719.801        210.700        230.500     192082.094     180377.594        404.400        391.100
    2458571.653625941835         2458571.653625941835      48908.301      60404.602        210.400        230.100     191401.594     179567.797        404.200        390.000
    2458571.653695700224         2458571.653695700224      48533.301      60588.500        209.900        230.200     191652.500     180208.203        404.100        390.600
    2458571.653765458148         2458571.653765458148      48255.000      60791.898        209.100        230.600     191639.594     180075.500        404.100        390.500
    2458571.653835216071         2458571.653835216071      48383.898      60111.102        209.400        229.400     191216.703     180256.703        403.700        390.700
    2458571.653904974461         2458571.653904974461      48456.301      60108.898        209.700        229.300     191091.094     179449.406        403.600        389.800
    2458571.653974732384         2458571.653974732384      48230.898      60131.500        209.200        229.700     189492.000     178796.406        401.800        389.100
    2458571.654044490308         2458571.654044490308      48233.500      59551.398        209.300        228.200     188639.000     177869.500        401.000        387.900
    2458571.654114248231         2458571.654114248231      48522.301      59636.398        209.800        228.300     190027.594     178792.297        402.400        389.000
    2458571.654184006620         2458571.654184006620      48458.699      60486.500        209.800        230.300     190849.406     179028.000        403.100        389.200
    2458571.654253764544         2458571.654253764544      48355.699      59970.301        209.400        229.100     189724.094     178381.203        402.200        388.700
    2458571.654323522467         2458571.654323522467      48464.500      60316.898        209.500        230.000     190061.297     178621.203        402.200        388.800
    2458571.654393280391         2458571.654393280391      48585.199      60330.301        210.200        229.600     190318.203     178736.094        402.700        389.000
    2458571.654463038780         2458571.654463038780      48522.699      59922.102        210.100        229.300     189786.000     178521.000        402.000        388.700
    2458571.654532796703         2458571.654532796703      48784.199      60200.898        210.300        229.500     190482.094     179190.094        403.000        389.600
    2458571.654602554627         2458571.654602554627      48622.898      60776.801        210.100        230.700     192351.203     179662.703        404.900        390.000
    2458571.654672313016         2458571.654672313016      49155.102      60461.199        211.500        229.900     191606.594     180457.703        404.200        390.900
    2458571.654742070939         2458571.654742070939      48630.000      60458.000        210.000        230.100     191577.000     179742.594        404.200        390.100
    2458571.654811828863         2458571.654811828863      48803.898      60153.602        210.500        229.600     191225.906     179474.094        403.700        389.900
    2458571.654881586786         2458571.654881586786      48709.699      60526.500        209.700        230.400     190931.297     180616.000        403.300        390.900
    2458571.654951345176         2458571.654951345176      48156.602      60072.602        208.900        229.300     190974.094     178986.797        403.600        389.200
    2458571.655021103099         2458571.655021103099      48553.199      59932.602        209.900        228.900     189653.203     178940.297        401.900        389.100
    2458571.655090861022         2458571.655090861022      48194.898      59596.801        208.800        228.600     189399.297     178428.703        401.600        388.400
    2458571.655160618946         2458571.655160618946      48234.898      59450.602        209.000        228.200     189955.594     178345.094        402.400        388.400
    2458571.655230377335         2458571.655230377335      47948.500      59395.301        208.200        228.100     189056.594     176929.797        401.200        386.900
    2458571.655300135259         2458571.655300135259      48557.000      59725.301        209.600        228.800     190734.406     178870.500        403.000        389.100
    2458571.655369893182         2458571.655369893182      48769.602      60334.102        210.600        230.000     191054.094     179623.297        403.600        390.000
    2458571.655439651571         2458571.655439651571      48788.898      59843.301        210.000        229.200     191203.594     179157.500        403.700        389.400
    2458571.655509409495         2458571.655509409495      48660.000      60583.801        210.200        230.100     190095.594     179885.203        402.500        390.200
    2458571.655579167418         2458571.655579167418      48167.500      60402.301        209.100        229.900     191232.906     179516.000        403.600        390.200
    2458571.655648925342         2458571.655648925342      48393.801      59715.102        209.400        228.800     190525.094     179697.594        402.900        390.000
    2458571.655718683731         2458571.655718683731      47972.301      59796.102        208.900        228.700     190158.797     178421.906        402.700        388.600
    2458571.655788441654         2458571.655788441654      48354.699      59824.699        209.300        229.000     189610.906     179037.406        402.100        389.500
    2458571.655858199578         2458571.655858199578      48054.102      59434.801        209.100        227.900     190237.797     178363.906        402.600        388.700
    2458571.655927957501         2458571.655927957501      47700.000      60026.000        207.700        229.300     190277.797     178173.703        402.800        388.300
    2458571.655997715890         2458571.655997715890      48029.000      59733.500        209.200        228.800     190928.594     178904.906        403.400        389.000
    2458571.656067473814         2458571.656067473814      48201.398      59705.801        209.300        228.800     190404.406     179783.203        403.100        390.200
    2458571.656137231737         2458571.656137231737      48069.000      59572.801        208.900        228.600     190437.094     178761.000        402.800        388.900
    2458571.656206989661         2458571.656206989661      48135.898      59994.000        209.200        229.300     191685.906     180022.797        404.300        390.300
    2458571.656276748050         2458571.656276748050      48191.699      59876.602        209.300        229.200     191200.406     179317.297        403.600        389.700
    2458571.656346505973         2458571.656346505973      48085.398      59453.500        208.800        228.400     190934.797     179519.594        403.500        389.900
    2458571.656416263897         2458571.656416263897      47972.898      59844.000        208.500        229.000     191643.797     179453.703        404.300        390.000
    2458571.656486022286         2458571.656486022286      48064.898      59560.898        209.100        228.800     190273.703     178185.797        402.600        388.300
    2458571.656555780210         2458571.656555780210      48714.699      60029.500        210.600        229.300     191099.797     179385.203        404.000        389.700
    2458571.656625538133         2458571.656625538133      48218.301      59654.398        209.100        228.700     189445.797     177162.500        401.800        387.200
    2458571.656695296057         2458571.656695296057      48081.301      59412.102        209.200        227.900     189038.406     178203.906        401.200        388.400
    2458571.656765054446         2458571.656765054446      48753.102      59966.500        210.300        228.900     191038.203     179254.000        403.300        389.600
    2458571.656834812369         2458571.656834812369      48779.301      60142.199        209.900        229.500     191457.094     179519.500        404.000        390.000
    2458571.656904570293         2458571.656904570293      48642.199      60093.102        210.000        229.600     191341.797     180108.594        404.000        390.500
    2458571.656974328216         2458571.656974328216      49026.801      60653.102        210.800        230.600     192063.094     181062.000        404.600        391.500
    2458571.657044086605         2458571.657044086605      48814.301      60214.699        210.400        229.600     190976.906     180310.797        403.500        390.700
    2458571.657113844529         2458571.657113844529      48931.000      59858.602        210.500        228.900     191625.594     180078.000        404.100        390.600
    2458571.657183602452         2458571.657183602452      48842.898      60472.199        210.800        230.000     191868.094     180305.203        404.500        390.700
    2458571.657253360376         2458571.657253360376      48736.602      60336.301        210.500        229.900     191083.203     180144.203        403.600        390.500
    2458571.657323118765         2458571.657323118765      48905.000      60397.398        210.600        230.100     191061.094     179690.297        403.500        390.100
    2458571.657392876688         2458571.657392876688      48582.699      60465.301        210.200        230.100     190902.000     179285.703        403.200        389.500
    2458571.657462634612         2458571.657462634612      48508.801      60429.602        210.100        229.900     192250.797     180094.500        404.900        390.500
    2458571.657532393001         2458571.657532393001      48935.199      60820.301        210.700        230.900     192387.297     180927.203        404.900        391.400
    2458571.657602150925         2458571.657602150925      48674.301      60463.102        210.300        230.000     192554.000     180630.406        405.100        391.100
    2458571.657671908848         2458571.657671908848      48833.801      60693.801        210.900        230.400     191503.203     180497.797        404.100        390.900
    2458571.657741666771         2458571.657741666771      48753.699      60920.398        210.700        231.000     191846.000     179497.000        404.400        389.900
    2458571.657811425161         2458571.657811425161      48591.801      60565.898        210.000        230.200     190890.000     179675.406        403.300        390.100
